isodate,offer,salary,contract_type,start_hour,end_hour,hours_worked,monday,tuesday,wednesday,thursday,friday,saturday,sunday,days_worked,state,municipality,scholarship,experience,languages
2020-08-07,ejecutivo atencion clientes,11000,Contrato por tiempo indeterminado,800,1700,9.0,1,1,1,1,1,1,1,7,Quintana Roo,Benito Juárez,Profesional técnico,1 - 2 años,Inglés-Avanzado
2020-08-07,vendedor piso,3852,Contrato por tiempo indeterminado,800,1700,9.0,1,1,1,1,1,1,1,7,Quintana Roo,Benito Juárez,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-07,gerente tienda,8000,Contrato por tiempo indeterminado,900,1800,9.0,1,1,1,1,1,1,0,6,Quintana Roo,Benito Juárez,Prepa o vocacional,1 - 2 años,No es requisito
2020-08-07,diligenciero,8000,Contrato por tiempo indeterminado,900,1800,9.0,1,1,1,1,1,1,0,6,Quintana Roo,Benito Juárez,Prepa o vocacional,1 - 2 años,No es requisito
2020-08-07,pintor,6000,Contrato por tiempo indeterminado,900,1900,10.0,1,1,1,1,1,1,0,6,Quintana Roo,Benito Juárez,Primaria,6m - 1 año,No es requisito
2020-08-07,carpintero,6000,Contrato por tiempo indeterminado,900,1900,10.0,1,1,1,1,1,1,0,6,Quintana Roo,Benito Juárez,Primaria,6m - 1 año,No es requisito
2020-08-07,promotor mercaderista,6300,Contrato por tiempo indeterminado,800,1900,11.0,1,1,1,1,1,1,1,7,Tamaulipas,Victoria,Prepa o vocacional,6m - 1 año,No es requisito
2020-08-07,ayudante chofer vendedor,5200,Contrato por tiempo indeterminado,900,1700,8.0,1,1,1,1,1,1,0,6,Tamaulipas,Victoria,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-07,contador publico,8500,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,1,0,6,Tamaulipas,Victoria,Licenciatura,3 - 4 años,No es requisito
2020-08-07,cajero,4000,Contrato por tiempo indeterminado,1400,2200,8.0,1,1,1,1,1,1,0,6,Tamaulipas,Victoria,Carrera técnica,6m - 1 año,No es requisito
2020-08-07,despachador gas planta,3700,Contrato por tiempo indeterminado,900,1700,8.0,1,1,1,1,1,1,1,7,Tamaulipas,Victoria,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-07,chofer camioneta cilindros,3700,Contrato por tiempo indeterminado,800,2200,14.0,1,1,1,1,1,1,0,6,Tamaulipas,Victoria,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-07,ayudante chofer autotanque,3700,Contrato por tiempo indeterminado,1500,2300,8.0,1,1,1,1,1,1,1,7,Tamaulipas,Victoria,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-07,termokinero,9000,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,1,0,6,Querétaro,El Marqués,Primaria,2 - 3 años,No es requisito
2020-08-07,chofer repartidor,4200,Contrato por tiempo indeterminado,1000,1800,8.0,1,1,1,1,1,1,1,7,Guanajuato,Salamanca,Secundaria/sec. técnica,No especificada,No es requisito
2020-08-07,jefe contabilidad,3697,Contrato por tiempo indeterminado,700,1700,10.0,1,1,1,1,1,1,0,6,Quintana Roo,Solidaridad,Licenciatura,2 - 3 años,No es requisito
2020-08-07,monitorista satelital,6500,Contrato por tiempo indeterminado,700,1700,10.0,1,1,1,1,1,1,1,7,Coahuila,Monclova,T. superior universitario,1 - 2 años,No es requisito
2020-08-07,pizzero,4200,Contrato por tiempo indeterminado,1000,1800,8.0,1,1,1,1,1,1,1,7,Guanajuato,Salamanca,Secundaria/sec. técnica,No especificada,No es requisito
2020-08-07,auxiliar reparto,5000,Contrato por tiempo indeterminado,900,1900,10.0,1,1,1,1,1,1,0,6,Michoacán,Uruapan,Primaria,1 - 2 años,No es requisito
2020-08-07,panadero francesero y pastelero,4000,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,1,1,7,Morelos,Yautepec,Primaria,6m - 1 año,No es requisito
2020-08-07,vendedor mostrador,3700,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,0,0,5,Morelos,Zacatepec,Prepa o vocacional,6m - 1 año,No es requisito
2020-08-07,chofer camion quinta rueda,8900,Contrato por tiempo indeterminado,700,1500,8.0,1,1,1,1,1,1,1,7,Coahuila,Saltillo,Secundaria/sec. técnica,1 - 2 años,No es requisito
2020-08-07,auxiliar limpieza,4869,Contrato por tiempo indeterminado,800,1700,9.0,1,1,1,0,0,1,1,5,Coahuila,Saltillo,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-07,guardia seguridad,6000,Contrato por tiempo indeterminado,600,600,24.0,1,1,1,1,1,1,1,7,Guanajuato,Silao de la Victoria,Primaria,6m - 1 año,No es requisito
2020-08-07,operario limpieza,4608,Contrato por tiempo indeterminado,600,1400,8.0,1,1,1,1,1,1,0,6,Guanajuato,Silao de la Victoria,Primaria,No especificada,No es requisito
2020-08-07,almacenista,5300,Contrato por tiempo indeterminado,900,1900,10.0,1,1,1,1,1,1,0,6,Michoacán,Uruapan,Secundaria/sec. técnica,1 - 2 años,No es requisito
2020-08-07,lider hvac,13862,Contrato por tiempo determinado,800,600,22.0,1,1,1,1,1,1,1,7,Morelos,Jiutepec,Licenciatura,Más de 5 años,No es requisito
2020-08-07,auxiliar proteccion activos,4000,Contrato por tiempo indeterminado,800,2100,13.0,1,1,1,1,1,1,1,7,Morelos,Yautepec,Prepa o vocacional,6m - 1 año,No es requisito
2020-08-07,ayudante general,7500,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,1,0,6,Nuevo León,General Escobedo,Secundaria/sec. técnica,1 - 2 años,No es requisito
2020-08-07,representante comercial,15000,Contrato por tiempo indeterminado,800,1700,9.0,1,1,1,1,1,1,0,6,Tabasco,Paraíso,Licenciatura,6m - 1 año,No es requisito
2020-08-07,cajero promotor para sucursal tuxtla gutierrez,13000,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,0,0,5,Chiapas,Tuxtla Gutiérrez,Licenciatura,1 - 2 años,No es requisito
2020-08-07,calderista,7000,Contrato por tiempo indeterminado,2400,2400,24.0,1,1,1,1,1,1,1,7,Ciudad de México,Tláhuac,Primaria,1 - 2 años,No es requisito
2020-08-07,encargado control accesos,7000,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,1,0,6,Ciudad de México,Tláhuac,Prepa o vocacional,1 - 2 años,No es requisito
2020-08-07,auxiliar compras,7000,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,1,0,6,Ciudad de México,Tláhuac,Prepa o vocacional,1 - 2 años,No es requisito
2020-08-07,cajero para sucursal cesnav,13000,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,0,0,5,Ciudad de México,Coyoacán,Licenciatura,1 - 2 años,No es requisito
2020-08-07,cajero promotor para sucursal marina,13000,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,0,0,5,Ciudad de México,Coyoacán,Licenciatura,1 - 2 años,No es requisito
2020-08-07,operario produccion,5737,Contrato por tiempo indeterminado,600,1400,8.0,1,1,1,1,1,1,0,6,Guanajuato,Villagrán,Primaria,6m - 1 año,No es requisito
2020-08-07,auxiliar general,4500,Contrato por tiempo indeterminado,900,1900,10.0,1,1,1,1,1,1,0,6,Michoacán,Uruapan,Primaria,1 - 2 años,No es requisito
2020-08-07,gerente talento humano,12000,Contrato por tiempo indeterminado,800,1900,11.0,1,1,1,1,1,1,0,6,Michoacán,Uruapan,Licenciatura,2 - 3 años,No es requisito
2020-08-07,monitorista,5500,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,1,0,6,Morelos,Temixco,Prepa o vocacional,1 - 2 años,No es requisito
2020-08-07,cajero/a,5270,Contrato por periodo de prueba,900,1700,8.0,1,1,1,1,1,0,0,5,Morelos,Cuernavaca,Secundaria/sec. técnica,No especificada,No es requisito
2020-08-07,soldador microalambre,10000,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,1,0,6,Nuevo León,General Escobedo,Secundaria/sec. técnica,3 - 4 años,No es requisito
2020-08-07,atencion clientes,4000,Contrato por tiempo indeterminado,900,1800,9.0,1,1,1,1,1,1,0,6,Puebla,Puebla,Primaria,No especificada,No es requisito
2020-08-07,operador produccion,4665,Contrato por obra determinada,600,1600,10.0,1,1,1,1,1,0,0,5,Chihuahua,Hidalgo del Parral,Secundaria/sec. técnica,No especificada,No es requisito
2020-08-07,operador produccion,4000,Contrato por tiempo indeterminado,600,600,24.0,1,1,1,1,1,0,0,5,Durango,Durango,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-07,auxiliar administrativo,6400,Contrato por tiempo indeterminado,900,1800,9.0,1,1,1,1,1,1,0,6,Guanajuato,Silao de la Victoria,Prepa o vocacional,6m - 1 año,No es requisito
2020-08-07,guardia seguridad,6800,Contrato por tiempo indeterminado,700,700,24.0,1,1,1,1,1,1,1,7,Guanajuato,Silao de la Victoria,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-07,supervisor seguridad,15000,Contrato por tiempo determinado,800,600,22.0,1,1,1,1,1,1,1,7,Morelos,Jiutepec,Licenciatura,Más de 5 años,No es requisito
2020-08-07,auxiliar almacen,7000,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,0,0,5,Querétaro,Corregidora,Prepa o vocacional,No especificada,No es requisito
2020-08-07,asistente medico,8000,Contrato por tiempo indeterminado,800,2000,12.0,1,1,1,1,1,1,0,6,Veracruz,Veracruz,Licenciatura,6m - 1 año,No es requisito
2020-08-07,auxiliar mantenimiento,13000,Contrato por tiempo indeterminado,800,1600,8.0,1,1,1,1,1,1,0,6,Aguascalientes,Jesús María,Carrera técnica,1 - 2 años,No es requisito
2020-08-07,auxiliar limpieza,7000,Contrato por periodo de prueba,1800,600,12.0,1,1,1,1,1,1,1,7,Baja California,Mexicali,Primaria,6m - 1 año,No es requisito
2020-08-07,prensista heidelberg colores,8000,Contrato por periodo de prueba,800,1700,9.0,1,1,1,1,1,0,0,5,Ciudad de México,Iztacalco,Prepa o vocacional,Más de 5 años,No es requisito
2020-08-07,ayudante general encuadernacion,4891,Contrato por periodo de prueba,800,1700,9.0,1,1,1,1,1,0,0,5,Ciudad de México,Iztacalco,Prepa o vocacional,1 - 2 años,No es requisito
2020-08-07,administrativo,3696,Contrato por tiempo determinado,1000,1800,8.0,1,1,1,1,1,0,0,5,Ciudad de México,Miguel Hidalgo,Carrera técnica,1 - 2 años,No es requisito
2020-08-07,supervisor seguridad privada,9000,Contrato por tiempo indeterminado,800,2000,12.0,1,1,1,1,1,1,1,7,Ciudad de México,Álvaro Obregón,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-07,chofer,5350,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,0,0,5,Colima,Colima,Prepa o vocacional,1 - 2 años,Inglés-Básico
2020-08-07,ingeniero civil,5000,Contrato por tiempo determinado,900,700,22.0,1,1,1,1,1,1,0,6,Guerrero,Chilpancingo de los Bravo,Licenciatura,2 - 3 años,No es requisito
2020-08-07,ensamblador tarjetas electronicas,5500,Contrato por tiempo indeterminado,700,1500,8.0,1,1,1,1,1,1,1,7,Jalisco,Guadalajara,Profesional técnico,6m - 1 año,No es requisito
2020-08-07,candidato entrevistador del cuestionario ampliado,10868,Contrato por tiempo indeterminado,1000,2100,11.0,1,1,1,1,1,1,1,7,Morelos,Cuautla,Prepa o vocacional,6m - 1 año,No es requisito
2020-08-07,supervisor servicios limpieza,11500,Contrato por tiempo determinado,800,1700,9.0,1,1,1,1,1,1,0,6,Morelos,Cuernavaca,Prepa o vocacional,6m - 1 año,No es requisito
2020-08-07,supervisor servicios limpieza morelos,11500,Contrato por tiempo indeterminado,900,1800,9.0,1,1,1,1,1,0,0,5,Morelos,Cuernavaca,Prepa o vocacional,1 - 2 años,No es requisito
2020-08-07,supervisor mantenimiento,13000,Contrato por tiempo indeterminado,800,600,22.0,1,1,1,1,1,0,0,5,México,Huehuetoca,Licenciatura,3 - 4 años,No es requisito
2020-08-07,auxiliar compactado carton,5000,Contrato por tiempo indeterminado,800,500,21.0,1,1,1,1,1,1,0,6,Sonora,Hermosillo,Primaria,No especificada,No es requisito
2020-08-07,guardia seguridad local,5600,Contrato por tiempo indeterminado,700,1900,12.0,1,1,1,1,1,1,1,7,Sonora,Cajeme,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-07,cajero promotor para sucursal cd. victoria,13000,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,0,0,5,Tamaulipas,Victoria,Licenciatura,1 - 2 años,No es requisito
2020-08-07,auxiliar administrativo,6000,Contrato por tiempo indeterminado,900,1900,10.0,1,1,1,1,1,1,0,6,Tlaxcala,Apizaco,Prepa o vocacional,6m - 1 año,No es requisito
2020-08-07,contadora fiscal,7600,Contrato por tiempo indeterminado,900,1800,9.0,1,1,1,1,1,0,0,5,Veracruz,Córdoba,Licenciatura,1 - 2 años,No es requisito
2020-08-07,tecnico aire acondicionado,8900,Contrato por tiempo indeterminado,600,1400,8.0,1,1,1,1,1,1,1,7,Yucatán,Mérida,Prepa o vocacional,1 - 2 años,No es requisito
2020-08-07,auxiliar logistica,8900,Contrato por tiempo indeterminado,600,1500,9.0,1,1,1,1,1,1,1,7,Coahuila,Ramos Arizpe,Prepa o vocacional,1 - 2 años,No es requisito
2020-08-07,vigilante,6000,Contrato por tiempo indeterminado,700,1500,8.0,1,1,1,1,1,1,1,7,Coahuila,Ramos Arizpe,Primaria,1 - 2 años,No es requisito
2020-08-07,vigilante,3696,Contrato por tiempo indeterminado,700,1400,7.0,1,1,1,1,1,1,1,7,Nayarit,Tepic,Prepa o vocacional,6m - 1 año,No es requisito
2020-08-07,encargado rancho,6000,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,1,1,7,Sonora,Cajeme,Primaria,6m - 1 año,No es requisito
2020-08-07,chofer foraneo,15120,Contrato por tiempo indeterminado,700,1900,12.0,1,1,1,1,1,0,0,5,Sonora,Hermosillo,Secundaria/sec. técnica,2 - 3 años,No es requisito
2020-08-07,ayudante patio,4000,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,1,0,6,Sonora,Cajeme,Primaria,6m - 1 año,No es requisito
2020-08-07,chofer tracto camion quinta rueda,10000,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,1,0,6,Sonora,Cajeme,Primaria,1 - 2 años,No es requisito
2020-08-07,ejecutiva prod financiero,3700,Contrato por tiempo indeterminado,800,1700,9.0,1,1,1,1,1,1,0,6,Sonora,Hermosillo,Prepa o vocacional,6m - 1 año,No es requisito
2020-08-07,auxiliar estacionamiento,3800,Contrato por tiempo indeterminado,700,1600,9.0,1,1,1,1,1,1,1,7,Tamaulipas,Tampico,Primaria,No especificada,No es requisito
2020-08-07,montacarguista,7800,Contrato por tiempo indeterminado,600,1400,8.0,1,1,1,0,1,1,1,6,Baja California,Mexicali,Secundaria/sec. técnica,1 - 2 años,No es requisito
2020-08-07,guardia seguridad,4800,Contrato por periodo de prueba,700,1900,12.0,1,1,1,1,1,1,1,7,Baja California Sur,La Paz,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-07,operador hot melt,8000,Contrato por periodo de prueba,800,1700,9.0,1,1,1,1,1,0,0,5,Ciudad de México,Iztacalco,Prepa o vocacional,Más de 5 años,No es requisito
2020-08-07,project manager,10000,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,0,0,5,Coahuila,Torreón,Licenciatura,2 - 3 años,Inglés-Intermedio Business language testing service(bulats)
2020-08-07,auxiliar compras,8000,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,0,0,5,Coahuila,Torreón,Licenciatura,2 - 3 años,Inglés-Intermedio Business language testing service(bulats)
2020-08-07,chofer,6400,Contrato por tiempo indeterminado,700,1900,12.0,1,1,1,1,1,0,0,5,Coahuila,Saltillo,Secundaria/sec. técnica,1 - 2 años,No es requisito
2020-08-07,cajero promotor para sucursal colima,13000,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,0,0,5,Colima,Colima,Licenciatura,1 - 2 años,No es requisito
2020-08-07,patronista,12000,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,0,0,5,Durango,Gómez Palacio,Licenciatura,1 - 2 años,No es requisito
2020-08-07,recepcionista,4200,Contrato por tiempo indeterminado,1000,1800,8.0,1,1,1,1,1,1,1,7,Guanajuato,Salamanca,Secundaria/sec. técnica,No especificada,No es requisito
2020-08-07,cajero para sucursal guadalajara,13000,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,0,0,5,Jalisco,Guadalajara,Licenciatura,1 - 2 años,No es requisito
2020-08-07,cajero promotor para sucursal santa lucia,13000,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,0,0,5,México,Zumpango,Licenciatura,1 - 2 años,No es requisito
2020-08-07,supervisor sucursal apodaca,13000,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,0,0,0,4,Nuevo León,Apodaca,Licenciatura,2 - 3 años,No es requisito
2020-08-07,cajero promotor  para sucursal ixtepec,13000,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,0,0,5,Oaxaca,Ciudad Ixtepec,Licenciatura,1 - 2 años,No es requisito
2020-08-07,profesor computacion,5000,Contrato por tiempo indeterminado,900,1900,10.0,1,1,1,1,1,0,1,6,Puebla,Puebla,Licenciatura,No especificada,No es requisito
2020-08-07,profesor ingles,6000,Contrato por tiempo indeterminado,900,1900,10.0,1,1,1,1,1,0,1,6,Puebla,Puebla,Licenciatura,No especificada,No es requisito
2020-08-07,secretaria,4000,Contrato por tiempo indeterminado,900,2000,11.0,1,1,1,1,1,1,0,6,Puebla,Puebla,Carrera comercial,No especificada,No es requisito
2020-08-07,cajero promotor puebla,13000,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,1,0,6,Puebla,Puebla,Licenciatura,1 - 2 años,No es requisito
2020-08-07,cajero promotor puerto peñasco,13000,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,0,0,5,Sonora,Puerto Peñasco,Licenciatura,1 - 2 años,No es requisito
2020-08-07,cajero promotor para sucursal tenosique,13000,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,0,0,5,Tabasco,Tenosique,Licenciatura,1 - 2 años,No es requisito
2020-08-07,practicante ingeniero agronomia,7000,Contrato por tiempo indeterminado,700,1500,8.0,1,1,1,1,1,1,0,6,Tlaxcala,Huamantla,Licenciatura,6m - 1 año,Inglés-Intermedio
2020-08-07,medico general,11956,Contrato por tiempo determinado,700,1900,12.0,1,1,1,1,1,1,0,6,Veracruz,Veracruz,Licenciatura,6m - 1 año,No es requisito
2020-08-07,asesor creditos comisionista,3696,No especificado,900,1300,4.0,1,0,1,0,1,0,0,3,Ciudad de México,Miguel Hidalgo,Secundaria/sec. técnica,1 - 2 años,No es requisito
2020-08-07,gestor cobranza domiciliario cdmx y edo. mex.,3696,No especificado,900,1800,9.0,1,0,1,0,1,0,0,3,Ciudad de México,Miguel Hidalgo,Secundaria/sec. técnica,1 - 2 años,No es requisito
2020-08-07,enfermera quirurgica,8500,Contrato por tiempo indeterminado,900,1700,8.0,1,1,1,1,1,1,0,6,Coahuila,Monclova,Licenciatura,1 - 2 años,No es requisito
2020-08-07,chofer camioneta bodegas liverpool,5700,Contrato por tiempo indeterminado,800,1700,9.0,1,1,1,1,1,1,0,6,Coahuila,Torreón,Secundaria/sec. técnica,1 - 2 años,No es requisito
2020-08-07,chofer camion  bodegas liverpool,5700,Contrato por tiempo indeterminado,800,1700,9.0,1,1,1,1,1,1,0,6,Coahuila,Torreón,Secundaria/sec. técnica,1 - 2 años,No es requisito
2020-08-07,carpintero,8000,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,0,0,5,Coahuila,Saltillo,Primaria,3 - 4 años,No es requisito
2020-08-07,vigilante,6400,Contrato por tiempo indeterminado,800,1600,8.0,1,1,1,1,1,1,1,7,Colima,Manzanillo,Primaria,6m - 1 año,No es requisito
2020-08-07,guardia intramuros,7000,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,1,0,6,Jalisco,Zapopan,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-07,agente patrimonial,6000,No especificado,800,1800,10.0,1,1,1,1,1,0,0,5,Michoacán,Morelia,Prepa o vocacional,6m - 1 año,No es requisito
2020-08-07,auxiliar procesamiento informacion,6000,Contrato por tiempo determinado,800,1800,10.0,1,1,1,1,1,0,0,5,Morelos,Cuernavaca,Carrera técnica,6m - 1 año,No es requisito
